x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,label
43479678126135472.000000,0.538458,-1.568329,-7.695932,-1.586583,0.895027,6.596158,4.047083,5.906760,-2.216413,-7.103849,1.887589,6.077316,-1.763347,7.032470,-0.574469,0.631892,-2.496901,-12.149554,-6.113598,-7.501434,2.236125,-2.786179,-0.375834,8.555215,-3.951361,-1.015223,6.988380,-4.697604,-8.421083,-5.270957,-7.445482,9.728025,4.059850,4.216205,7.035611,4.927393,-7.806813,8.795295,0.766347,8.373000,0
3.681394,6.679359,-5.665357,-9.089633,3.920396,6.701389,8.936129,-0.304158,-3.473731,5.261307,-4.260264,8.418562,5.589541,0.396767,6.381872,3.217277,-6.488181,10.015882,0.912815,8.215448,-3.465255,8.809459,-1.533263,-11.081971,9.318239,-7.662668,-5.097612,6.720279,9.386962,1.264519,0.887338,0.673017,-3.490829,-2.779679,3.662957,3.328501,4.333531,7.506324,-7.864215,-1.587021,-8.978720,0
7536918466257.000000,1.679217,-1.907395,8.043541,-1.535415,-5.214882,-9.661421,6.500379,3.061535,-7.521410,-9.548147,4.630185,-9.272849,7.040482,4.760554,-6.604320,-7.171910,7.060262,-2.447896,-0.741145,4.187716,8.776166,10.187281,1.903247,-1.993350,-9.203995,5.776676,1.485965,-1.872370,8.117199,-9.241597,-0.318161,-10.577399,-0.104830,-8.822576,-9.110355,-8.754723,1.877023,4.810619,1.840289,9.106553,0
36683589397.000000,-2.318658,-5.057113,6.243809,-7.450098,8.747770,-10.636936,12.618454,-6.300124,8.492635,-0.707912,9.740956,-8.150952,-1.992844,9.344059,-1.400580,2.118027,2.715821,-1.045690,1.923425,1.975529,9.070647,-8.306115,-1.783648,8.351030,9.762883,-2.304154,-0.056808,-3.709423,-4.132239,-1.860114,-2.195346,0.566781,-6.915981,10.955986,10.230560,2.374968,1.279601,-6.161449,6.276559,2.568726,0
8.996152,1.625539,-10.662817,10.466264,-5.222539,5.477261,-2.815275,0.209567,0.207051,-6.780182,9.991336,5.610676,7.958643,7.664663,2.068007,5.457257,-7.588715,-7.451952,-10.710120,-5.855675,-4.737904,-6.470646,5.582121,-0.130371,-5.117541,1.102772,-6.620842,6.227431,-8.617408,8.064327,7.476194,-3.495611,-12.245280,4.875589,3.745412,3.229790,6.133759,-9.538688,0.200393,-6.015851,7.559000,0
672160396972096.000000,3.903743,-1.833779,-9.518359,-4.923058,-3.386933,5.798414,2.945834,5.536460,-1.679656,-7.711677,4.158964,7.977260,-0.714839,6.127169,1.960670,3.634686,-2.015336,-8.803616,-7.044507,-9.097742,2.589825,-3.102515,-3.373731,9.106227,-4.837506,-2.103806,7.976630,-6.368944,-9.024708,-1.416796,-7.940460,7.823792,5.956572,3.845103,7.720135,4.263766,-7.013635,7.000884,0.678735,6.744984,0
9.885365,3.931144,0.935073,-6.764809,1.844181,9.094644,-6.260933,-0.725439,9.181589,5.039931,6.136899,3.965819,-1.482612,-6.422983,7.982155,7.167275,6.437797,9.475712,-1.547188,-0.665938,4.774379,4.287273,5.786998,5.287323,6.020120,-4.607721,-2.359439,-8.079367,1.089477,-10.442738,1.591755,-0.015109,-5.435165,3.422924,-9.785477,-8.536351,5.226778,-2.087671,-6.429518,-1.117948,4.652000,0
167759563472060.000000,-6.950348,1.718573,-6.051540,-8.606714,3.354335,2.888588,4.331844,6.557959,11.140944,2.712334,-2.778346,6.864575,-3.662254,-1.835822,-7.246222,-7.732060,8.412391,5.519465,3.148061,0.078493,-6.866081,-8.417047,-6.449091,-0.280827,3.293897,1.245417,-3.553463,8.832236,5.506170,-2.129310,3.735809,-1.722958,-4.345360,-0.750690,5.671911,-6.755886,-10.310161,-9.524536,-11.710278,7.549370,0
752486280978.000000,4.180260,-2.045577,-5.000404,-0.670886,-3.619224,-5.583703,-0.349019,-2.701196,3.420711,1.371530,-9.677923,-1.956560,3.811269,-0.251171,6.454420,3.116170,-9.606257,-8.980010,0.075593,-10.648038,-0.275842,9.544164,0.486185,-0.503538,0.279639,-1.175843,1.030703,9.515398,0.737081,6.470396,7.046410,-3.288396,-9.902284,-7.365982,-10.951235,-10.062713,2.518384,-5.807554,-5.253663,6.480000,0
7.944111,7.800212,-8.179252,-9.684445,-2.979055,6.648485,7.745668,-9.140706,1.803131,-1.361773,7.642299,6.890279,5.494326,-1.985248,-2.164285,-2.961661,-7.604249,4.435736,3.236353,11.146849,12.812195,0.495264,4.848634,10.023034,7.427954,-3.824169,-0.863573,-6.449433,8.877259,2.349679,-6.971061,5.371049,3.569630,-3.627589,-8.046564,3.336769,-0.078321,3.545176,0.683862,5.021166,2.410290,0
4300499995046.000000,2.987836,7.517619,-2.077584,-9.380525,-9.892331,2.999250,3.236056,3.067325,-6.030492,-8.673154,-9.180956,-2.909899,-0.775499,-5.554855,-1.692557,8.507914,-3.184717,0.805878,7.935884,-2.486098,4.282326,6.483102,8.448917,-7.594399,7.124357,1.055850,-3.481826,-3.726868,8.289914,1.612636,-4.050743,2.924317,-5.808369,-9.980892,-7.500559,-9.877566,-7.657625,-5.900339,2.663862,-7.232330,0
2549184295800.000000,-4.367409,8.505949,1.110770,4.298321,-6.579008,-6.225431,-9.598002,-9.149978,-5.355459,-7.619929,-9.176476,-6.723567,-0.588464,-7.121166,-1.404570,2.575987,4.699866,-5.573336,6.062492,4.912054,-7.351414,9.814668,7.743663,-9.282382,-3.576199,4.799515,2.895254,-9.037147,-5.945907,-0.654012,0.388820,0.992728,-3.356027,-0.952960,2.442019,-8.891762,-5.142915,4.757288,7.395494,-4.328600,0
4.644521,5.892187,-5.679954,-8.793828,7.012659,6.163878,9.371993,-1.841824,-4.437410,7.331923,-4.184735,8.457039,7.848418,-0.415778,4.984301,3.647655,-7.099557,9.241101,1.746880,7.289098,-0.665641,8.118828,-1.936349,-8.062003,10.363002,-6.230240,-3.726057,10.069977,10.500025,1.554951,1.449043,-2.435414,-3.608213,-2.199512,2.808953,3.976112,5.109856,6.002234,-7.084802,0.410371,-8.839500,0
82108588384557.000000,2.936403,2.643069,7.770642,-0.731358,-8.620792,-5.539795,4.078694,1.868680,-8.034043,-11.009606,1.467829,-9.735732,8.290542,3.789661,-7.091617,-10.606140,10.236625,-1.898607,-3.931001,8.862646,7.185603,9.380027,8.504809,-3.806854,-9.199785,5.760640,-0.690510,-0.792222,5.634095,-7.774700,1.877677,-8.876118,-0.684184,-9.324266,-7.742440,-8.051650,3.541296,5.823618,1.868323,1.022474,0
438057723010.000000,-1.783146,-6.030330,4.102428,-5.286717,8.634079,-9.472954,11.738169,-9.512155,8.257888,-0.629591,10.547753,-9.617881,2.478240,9.558018,0.257929,0.295206,1.992793,-0.097155,4.179487,2.024375,7.704224,-9.023412,-4.581266,8.023583,5.913708,-2.764873,1.440615,-4.322877,-8.097762,-0.828563,-3.984461,-0.666771,-9.344543,9.819304,8.840924,6.031616,1.595012,-2.333159,10.624958,2.893625,0
8.428467,7.897458,-6.710190,-9.030226,-3.443521,7.552521,10.179693,-8.587681,-0.069462,-3.439397,11.535755,7.050317,6.686163,1.097336,0.845198,-4.460996,-7.919777,8.270018,7.844546,9.863371,11.652862,-1.155715,5.905643,7.623466,6.244207,-2.954855,-1.493100,-7.403761,8.753961,2.300377,-3.964886,3.276461,3.769262,-2.029918,-9.442337,4.040664,2.135822,5.518619,0.770283,7.771966,2.587682,0
61005738277.000000,3.273801,8.867447,-1.701225,-6.251026,-8.105285,3.703456,-0.889166,1.669538,-6.038597,-6.925883,-11.146144,-2.473490,1.978347,-2.914581,-0.259146,6.129171,-2.823289,2.460205,5.392698,-0.992234,3.472679,6.743433,7.071867,-7.906562,8.968125,1.319105,-7.094888,-1.927232,9.636160,-1.316966,-1.405883,2.472368,-4.819836,-9.653085,-6.413715,-8.725001,-6.334215,-4.982597,3.974006,-6.092910,0
4757538492765.000000,-4.183960,6.936240,0.099080,3.551328,-5.282061,-6.214863,-8.434220,-6.480673,-3.521635,-6.887767,-10.272245,-6.193655,-0.976670,-3.972718,-2.568114,0.111921,5.673271,-10.123061,5.379198,3.172321,-9.551315,9.982065,7.976466,-9.043967,-2.557721,6.213853,3.807726,-4.945803,-4.601661,-4.153936,-1.281595,0.978819,-7.803275,2.209651,2.976998,-10.425335,-4.258169,4.742891,8.825771,6.364090,0
313650334356387904.000000,-8.155295,0.271070,7.729941,1.888239,-3.713668,3.923396,-5.170822,-3.675641,5.525809,0.781004,7.245233,2.587551,-1.242131,-6.557260,-5.596188,-1.688128,-4.256473,7.554817,-0.264714,6.790400,1.636019,3.374868,-1.156806,0.493441,0.995758,-4.461069,2.711938,-4.005797,-12.090037,3.293529,-3.430874,6.317434,7.658038,9.315473,-1.413554,-11.008431,10.629386,-2.578127,11.675951,9.928510,0
-5.884917,1.137983,-8.532824,9.044446,-5.685840,5.851436,-3.705403,0.824065,0.025499,-7.606542,10.059907,5.807175,7.684886,5.882750,0.180107,10.112072,-9.088705,-6.554815,-7.064978,-5.064404,-3.244247,-5.649293,8.840046,-0.074197,-3.329121,1.950660,-7.994013,8.770199,-8.134212,10.932093,5.297160,-6.400932,-7.561298,7.064842,6.169073,4.937603,4.237694,-9.335787,-2.686534,-8.559719,5.700000,0
11622545433104214.000000,4.147946,-4.144858,-8.535363,-3.365767,-4.319748,6.623243,1.187151,8.110530,-0.211137,-7.684072,2.449218,6.434846,2.266459,4.473548,0.866394,0.979527,-3.242037,-10.687118,-6.248577,-8.938234,1.938184,-4.914747,-0.550137,7.529058,-6.198504,-4.230811,6.707041,-4.065150,-10.242959,-4.014135,-8.038708,8.227759,5.679734,2.069107,10.233338,5.456986,-7.400168,6.783566,2.248133,3.835850,0
6.777075,9.470997,-7.028894,-9.905572,0.291441,6.440238,10.023131,-7.264538,1.652248,0.314282,10.587679,7.041881,6.102829,-1.273676,-1.990682,-5.955639,-8.566786,9.382534,8.006155,7.306430,10.088879,-1.965626,6.570262,8.812905,9.896268,-4.442178,-2.310192,-9.370900,9.173653,2.527845,-6.019645,3.157686,1.312451,-2.566645,-8.363052,2.675927,-1.234864,7.837563,-0.821671,8.057218,6.987710,0
630950969280.199951,1.672134,7.460372,-2.631339,-7.599262,-10.840184,7.521972,1.994306,4.955340,-4.740217,-6.569679,-8.998822,-4.690921,-0.580816,-4.735066,-2.662227,8.741445,0.661037,2.903476,7.654210,-3.608673,3.896333,7.428557,7.073289,-4.667174,7.763360,2.332391,-3.942331,-1.550448,7.662276,0.267386,-1.710416,2.827659,-3.761227,-8.491925,-8.083585,-7.834888,-6.311656,-7.854976,2.073295,-8.437064,0
871337540239.000000,-2.841273,7.300614,-2.390627,2.755713,-6.471288,-5.644096,-8.317163,-6.409819,-5.587568,-5.904746,-9.331440,-8.432979,-1.760131,-6.538439,-1.504056,0.766102,4.712966,-7.581286,4.436023,2.587942,-8.564829,7.924643,8.849397,-10.919924,-2.728813,5.377977,5.231751,-5.718004,-5.845978,-4.177290,-0.120418,2.319319,-2.684136,-1.071066,5.893107,-7.001332,-2.471070,5.328051,8.847525,-1.923000,0
8.214998,1.961783,2.303384,-10.281538,1.094952,-4.585173,3.839207,-7.532567,2.516968,-1.992006,9.812395,-7.245122,-1.104595,-7.684137,8.492880,8.485571,-3.134245,1.310724,4.779228,0.665450,5.015530,-5.529010,-8.308441,8.810008,9.376062,2.899728,-1.589318,-4.687368,3.446590,9.569687,7.757049,3.830080,0.989080,-9.452518,-6.764450,8.625415,1.667897,-9.277060,-8.582462,4.983524,-6.326100,0
92190674327698.000000,-7.333497,1.646582,4.395679,3.233399,-4.600062,4.913934,-5.914493,-1.648842,5.212161,2.453937,10.404952,2.989559,1.723093,-7.880888,-2.827536,-4.067822,-6.303207,10.295372,-4.599741,6.023633,5.178787,4.137574,-2.691201,-0.185905,2.286434,-8.603747,3.110902,-6.426022,-9.897462,2.299017,-7.130846,11.407759,7.399866,8.154225,-2.122784,-11.063161,9.247597,-1.996052,9.857129,9.121201,0
3.528724,5.914715,-2.938208,-6.967719,3.343550,3.312768,7.066470,-1.349224,-2.382456,5.245231,-3.998700,8.020521,7.531120,-2.250657,5.085902,4.736923,-7.799702,4.996637,1.238632,6.918399,-4.263342,7.467819,-1.477958,-9.963969,8.955058,-8.015788,-2.311105,7.649204,9.189347,-1.024538,1.285642,-2.926752,-4.357640,-3.898201,2.594955,3.176869,3.496424,4.200106,-6.956194,-0.071429,-1.010000,0
47534090458231400.000000,0.854026,-0.807660,7.898394,-3.741405,-8.413644,-7.797981,6.922350,3.193819,-6.172025,-8.154657,2.636816,-6.732041,5.975527,2.565284,-9.726375,-7.337935,9.925660,-3.532064,-3.615332,10.037510,9.572577,9.464563,5.698351,-5.139879,-9.676741,4.404519,3.012834,-4.287660,6.802419,-7.718664,-0.792657,-11.146971,-1.019031,-6.599095,-6.414381,-9.966330,3.092916,2.446375,2.044113,1.053100,0
333227421418640.000000,-4.420061,-3.759074,9.493941,-8.585792,9.404528,-9.554802,9.248072,-10.615568,8.233922,-0.010458,10.200924,-9.532986,1.122274,13.100155,-1.701997,-1.470172,4.099585,-1.362391,2.267013,0.229960,8.555975,-7.096319,-5.389423,10.365256,8.192975,-0.305923,2.641649,-5.080565,-5.304150,-1.508169,-1.561931,3.266339,-8.726940,8.001373,9.695136,5.528466,0.022863,-3.626102,5.946040,3.153355,0
3.607855,5.792651,-3.690974,-8.713655,5.664157,6.488291,10.794586,-2.641543,-1.002041,5.955116,-4.178468,6.697925,6.410218,-0.201087,5.641138,2.086907,-8.403736,8.226572,2.778289,8.332073,-3.848996,8.164088,-4.123686,-13.460657,7.551940,-6.769881,-3.360291,7.952597,10.289566,3.979479,0.552128,-1.104683,-4.881682,-3.364602,2.811788,8.956055,5.664393,6.212661,-7.941147,-1.865977,-8.563000,0
893541113817065.000000,-1.070254,1.355118,9.018650,-3.789221,-7.892330,-5.703459,5.612142,0.052196,-7.741962,-6.798259,0.752095,-8.351574,5.267358,5.899306,-9.007132,-9.081167,10.891594,-3.771120,-2.469758,6.649564,8.673397,7.894681,3.847299,-2.657703,-10.981719,5.662595,0.799485,-0.714401,9.036455,-9.347523,-0.874627,-11.071842,-1.363764,-9.226684,-6.056046,-8.483787,4.225451,5.285276,3.607627,8.748700,0
1653819511037.000000,-3.641422,-4.084134,5.121957,-5.307380,10.056503,-8.219083,9.966096,-9.336843,10.540348,0.540942,8.377267,-8.572275,-0.804876,7.658698,0.800263,0.731747,3.051682,-2.545205,2.747568,0.689722,8.768117,-8.459200,-6.206834,10.297429,7.565085,-2.601162,2.924732,-1.987413,-6.512564,-3.033452,-1.640997,3.878708,-9.957631,8.373902,9.773857,1.255650,3.636285,-3.880562,6.333673,4.194962,0
8.415862,7.258503,-7.878639,-8.269007,-3.232813,1.457395,11.071035,-5.786637,0.863323,-1.989246,11.712952,9.204666,5.178021,-1.145171,-4.144337,-5.199055,-9.751522,3.701361,7.721511,11.988197,11.670496,2.458829,2.980161,11.530005,7.059864,-4.429611,0.489810,-6.713260,11.392754,1.094061,-3.406499,1.367735,2.943377,-3.587248,-7.414908,5.195403,1.867261,5.460726,-1.303453,5.334042,2.737185,0
218044646540.000000,1.381116,6.604380,-3.247592,-6.515067,-6.920622,4.766009,3.786872,2.515916,-4.665654,-5.124838,-10.737972,-1.843914,2.102465,-2.225035,-3.293277,6.399105,-2.481249,0.073701,6.120865,-0.123643,0.432343,9.189535,7.439581,-7.343380,7.762626,-1.479913,-2.031346,-0.552418,11.681613,-1.648197,-3.548841,0.920876,-7.380242,-7.921684,-7.289626,-6.295743,-3.495453,-8.956549,2.176824,-5.560580,0
4208037492537.000000,-4.212811,8.346706,-1.208566,2.777375,-8.126406,-5.636568,-8.776663,-6.968439,-3.531391,-7.130802,-4.756682,-6.179643,0.451358,-8.040891,-2.819820,-0.911417,3.208572,-8.835102,5.637346,2.251302,-6.681844,6.417061,8.408816,-9.874028,-5.545683,5.806828,6.630936,-8.068595,-6.072948,-2.658242,-2.553263,1.309971,-1.563180,-0.183473,5.487664,-8.887276,-2.062929,4.490996,6.367614,-1.350000,0
-0.734486,9.418505,3.019916,0.106790,-9.051744,-5.953237,-7.174292,9.912630,3.202648,5.789426,-10.400333,7.779215,7.838964,-5.168465,-6.213079,-5.789590,-3.462695,2.292472,0.451880,-3.413509,3.421182,-6.490435,-4.802745,-1.613573,-2.830893,7.178967,-7.678856,0.684813,0.665076,-8.296247,2.103402,-8.822176,-8.109989,8.168622,10.546246,6.169803,-3.354135,-9.387154,2.859595,-1.839044,-6.000000,0
0.359852,2.251866,-10.439470,9.693995,-7.861949,1.578581,-5.108068,-1.492152,-1.282818,-5.724712,9.091998,6.033824,9.756641,8.268411,2.878868,8.340139,-9.891941,-4.599403,-9.920211,-4.803228,-2.475539,-5.850955,5.990348,-2.383258,-3.893631,-0.403040,-7.864303,7.548006,-7.814027,12.642830,7.097075,-4.423676,-11.832574,7.378633,4.062797,3.808769,5.660628,-7.195811,-2.129521,-8.912482,8.000000,0
301510996541539456.000000,1.573340,-3.078683,-9.153523,-4.086766,-2.423593,3.135852,5.474423,5.194734,-1.392436,-7.089818,5.082936,5.075035,1.145197,5.994114,-0.447585,2.405110,-0.274091,-8.269663,-9.194791,-9.482560,2.307556,-5.120722,0.675644,7.398625,-4.096590,-3.290610,7.517680,-6.678902,-8.153379,-3.096368,-7.574471,9.787409,4.441551,4.701040,7.449021,5.238466,-6.687453,8.983667,-0.031393,5.099000,0
7.581146,7.414692,-9.483535,-10.940628,-1.442313,4.896219,10.119730,-7.513269,2.325833,-2.327777,8.566545,6.789079,6.869893,1.141942,0.882756,-5.911863,-9.808800,4.044320,4.624846,8.682386,6.960050,-1.143025,4.979138,8.167322,6.366995,-6.271473,2.932091,-6.894549,9.012161,3.917888,-5.677856,1.489952,1.305410,-0.596076,-8.215254,0.970890,1.482008,5.911367,-0.433673,7.297362,2.888228,0
72080457024.000000,2.224249,7.222181,-0.284898,-5.202223,-10.798253,8.174160,2.555691,5.023916,-5.589664,-6.447210,-8.954939,-3.705297,2.134536,-0.574955,-1.989720,9.495901,-5.060828,1.233629,9.565521,-1.452725,0.563090,8.488895,11.189394,-6.302850,7.987847,-1.444806,-4.716745,-0.005615,7.059343,1.752588,-7.555431,4.057773,-4.097368,-6.973496,-9.296484,-5.986304,-3.605908,-7.417751,3.191862,-8.341567,0
57798835496.000000,-4.173043,7.539842,-2.373166,1.852856,-7.142709,-5.367313,-11.179877,-6.691167,-6.642005,-6.533293,-6.253795,-7.211112,0.921006,-5.836028,-2.203893,-1.113347,4.787571,-10.090061,4.279285,2.493678,-10.472911,8.360140,11.123930,-9.175413,-4.795160,6.826995,5.797574,-6.127840,-8.083504,-0.901757,1.196648,0.655092,-6.539799,3.063546,3.932627,-11.241405,-9.017480,3.555879,8.676110,2.916794,0
-7.662814,-0.669510,-11.025472,4.717899,-6.278358,4.808363,-4.329745,0.164300,1.851982,-3.774974,11.246699,4.141387,6.070380,11.200007,5.134588,8.701320,-10.008834,-4.731826,-9.246631,-3.651567,-0.974212,-4.104895,4.914609,-3.319572,-3.455696,1.568275,-6.814692,7.350732,-9.015391,9.987876,0.719085,-6.655197,-8.820094,5.762676,3.484429,3.122109,6.830119,-7.751258,-1.675105,-10.099318,7.000000,0
37438456939983488.000000,2.073807,-3.774840,-9.591272,-4.264900,-2.306831,1.914132,5.239362,8.421632,-0.614966,-6.338547,2.232327,4.285120,1.056038,7.331128,-0.189183,1.084733,-2.274590,-8.810039,-5.494036,-7.977679,2.614170,-2.767193,0.979938,8.860552,-3.457421,-0.246073,4.933001,-4.525406,-8.996735,-5.497272,-7.152866,8.487164,3.836194,3.872541,3.554956,9.874185,-4.165968,7.485768,0.800042,6.572900,0
6.272539,0.862520,1.579073,-7.598676,1.552743,9.786885,-5.692859,1.305078,7.085511,5.092390,5.002752,2.328315,-3.937154,-2.835467,3.765692,4.675782,5.642733,9.549784,-1.291922,1.138976,5.471257,5.489466,4.218994,7.409572,8.444609,-3.871261,-2.505904,-8.108632,0.919013,-8.038084,2.826810,1.015087,-3.265919,2.556990,-13.044071,-8.564841,7.070142,-4.544208,-9.962703,1.042873,7.703272,0
42621822355.000000,-6.200644,1.993478,-5.061417,-7.711981,-1.072880,-0.185504,5.799587,3.593582,8.770514,1.264898,-3.909799,6.524520,-4.180328,-1.423769,-6.737786,-11.278376,9.417464,5.907272,6.218247,-2.065177,-3.842474,-7.461710,-4.842341,2.507880,2.954126,5.316686,-4.364758,9.673491,5.522367,0.980604,1.100698,-1.476075,-7.861205,-4.715499,4.960778,-7.545837,-5.554641,-7.708694,-11.340105,7.530280,0
8604413134.000000,2.868310,-0.610618,-6.707012,0.753353,1.265888,-8.508874,-2.754923,0.079103,4.447501,2.679217,-9.126634,-0.865813,3.262182,0.911596,5.835055,4.782978,-7.020837,-10.537923,1.754503,-10.305686,3.784733,7.829320,2.048049,-5.190957,4.177290,-1.943162,1.459486,9.375901,-1.391764,9.689040,10.787354,-5.791946,-5.464832,-7.091614,-9.250965,-6.863026,3.935547,-7.947405,-3.134277,7.244025,0
8.634213,4.353382,-5.329607,-6.653769,3.528972,6.918943,7.870193,-0.893679,-2.434861,6.584989,-3.200019,9.640947,7.912252,-1.672765,5.798985,7.084977,-10.438686,5.210186,1.922696,7.788415,-1.597554,7.758855,0.239250,-5.732606,9.721921,-7.359837,-2.585453,9.237186,9.462377,2.096995,5.818322,-2.096068,-4.447269,-3.422519,4.328338,5.391633,4.029843,5.895729,-8.323011,-0.123592,-7.672800,0
24652233439124.000000,2.664771,-2.344935,10.454248,-5.077184,-8.653987,-7.450936,6.215718,-0.056474,-4.875790,-10.833334,6.189295,-9.124744,6.569538,1.015129,-7.333168,-8.519212,11.375173,-4.462213,-0.585344,3.853261,9.298825,7.676839,7.812564,-1.143727,-6.097120,5.173570,0.730950,-1.572425,7.935969,-8.328050,-0.447591,-8.127692,0.730102,-10.514690,-6.626096,-9.606813,5.072673,3.585922,2.779607,1.013531,0
2795186949940.000000,-2.929549,-4.822067,7.049603,-4.843725,10.445655,-6.659991,11.832048,-8.325223,8.193955,-0.198726,10.769340,-6.599400,2.691343,9.783687,-0.375694,2.783058,4.932340,0.753332,2.883248,3.023442,9.511201,-9.497756,-5.187017,11.381707,8.805936,-0.102027,1.644712,-7.327232,-5.565807,-0.045563,-1.971851,1.675096,-9.230816,9.865537,11.486489,4.732780,-1.158441,-4.062879,5.368838,5.928676,0
8.625278,6.620747,-7.831009,-9.292720,-2.915791,5.860590,10.265772,-5.407348,2.503358,0.109594,7.493083,5.558568,4.254644,-1.230158,0.648035,-3.641134,-7.738177,7.752042,5.321034,12.074996,9.173797,0.868116,8.056759,9.667202,8.221615,-5.697456,-2.919203,-9.288572,8.210288,1.731480,-5.437686,3.749985,2.521425,-1.903419,-7.340893,4.828401,1.015561,5.646637,-0.533647,7.806814,-7.438090,0
5957518198.900000,2.970706,8.952891,-2.290124,-7.875785,-8.085661,5.021849,3.663536,5.564824,-6.798865,-9.365086,-9.852064,-1.740202,1.727927,-0.722034,-2.835366,5.513639,-2.929269,-1.172322,5.027431,-2.315050,3.912206,8.317188,8.370385,-5.450047,11.509725,-0.132062,-3.055262,2.131664,10.630733,-0.543147,-2.664809,1.389655,-6.114363,-9.035433,-7.370185,-7.033860,-8.309262,-4.864353,2.674038,-6.968550,0
4706434129997.000000,-0.843679,9.121603,0.057315,3.927661,-6.434152,-6.145880,-8.871095,-5.464860,-5.390080,-5.737398,-9.085452,-5.525303,-1.201092,-6.449810,-5.279655,-0.586417,5.179530,-7.107090,3.385095,0.988207,-7.649118,6.918712,11.783760,-7.935037,-2.853173,7.731698,4.962505,-7.349993,-2.473179,-3.382920,-1.131278,2.777760,-3.072071,-2.054862,5.255412,-8.933425,-4.674927,2.285206,5.992339,1.615000,0
7.580695,7.616173,-8.573007,-10.335552,-2.780495,7.847210,9.765518,-6.335760,3.987880,-2.182276,8.762124,6.161219,7.657737,-2.729955,0.404592,-2.903019,-10.747692,6.583554,5.546171,10.748579,8.880575,-2.222491,7.097641,5.690989,9.358202,-5.594651,-1.011723,-7.787477,8.457838,2.223184,-5.800682,2.250404,3.219200,-3.159439,-4.965834,2.193194,1.097695,4.701869,-0.474080,7.018159,1.942190,0
2255350425834.000000,2.340717,7.308063,0.273346,-6.152856,-9.020930,6.070460,1.000090,5.678906,-7.559013,-6.662525,-9.823818,-4.994410,0.087905,-2.198136,-1.390812,7.032385,-3.580224,-1.778614,3.654208,-2.511170,-0.121363,6.942964,9.624589,-7.341383,9.206087,-1.213533,-7.657183,-0.077715,9.189518,-1.707496,-3.950213,1.538216,-4.118402,-9.858007,-8.648383,-7.532385,-6.954529,-7.605019,-0.040395,-8.650000,0
8576291185740459.000000,-2.898915,6.318298,0.177620,0.070506,-7.273781,-7.903315,-11.275995,-8.837296,-4.893545,-7.532234,-9.145501,-9.271147,0.354753,-5.951589,-3.296347,0.904553,3.798349,-10.357608,6.368518,4.819053,-8.814142,8.064713,9.976564,-8.666637,-3.127633,5.738282,1.643717,-8.238245,-5.077028,-0.199151,-1.417238,4.517328,-4.184123,-1.360822,4.853114,-8.663712,-4.227077,4.114899,11.333152,6.340000,0
8.448128,4.161395,-0.106647,-7.833079,2.109607,9.092877,-8.971194,1.610555,6.891144,0.706792,4.438743,4.582973,-1.504080,-3.549638,6.381008,5.520646,6.663867,9.211003,0.007358,-1.981865,5.484032,2.923333,1.252427,6.961339,7.801006,-5.148011,-2.904757,-8.263553,2.889925,-7.997128,0.821277,1.379135,-5.184032,0.546561,-10.370987,-9.345251,6.416813,-1.355635,-7.814876,-2.388384,3.730160,0
2222921317827.000000,-7.049664,1.090421,-12.221081,-6.769121,-2.428480,0.009461,3.670353,5.347370,7.459485,2.015443,-2.055333,5.649741,-4.545203,-2.499774,-8.077488,-9.176353,8.571563,7.623365,4.383601,2.677689,-7.796438,-5.005193,-6.188384,1.722959,0.652719,2.486652,-3.740428,9.433181,1.950751,0.510437,4.301820,-0.167476,-3.700734,0.412538,2.714058,-10.264310,-7.635045,-10.103608,-9.010610,8.930584,0
749915717.000000,4.227611,-3.602087,-7.095645,-0.188672,-3.581543,-7.397666,-3.752947,-2.432863,1.611496,0.566668,-8.742469,-4.023509,4.370847,0.298199,6.764653,4.929570,-6.376972,-8.103380,2.757365,-9.908922,2.281366,10.938234,-3.277950,0.378993,1.454493,-0.565552,-1.491506,10.917309,-4.213818,10.795074,7.769363,-6.311973,-10.375654,-6.277605,-9.842020,-7.106399,0.767345,-9.823965,-3.269499,4.688485,0
10.327234,3.858517,-10.711349,-8.977571,-2.658619,6.165394,8.973324,-6.161645,0.100877,-1.370095,9.387260,6.691307,9.172627,-0.525838,-1.681362,-5.224354,-9.434056,9.455511,8.150777,9.740356,12.917292,0.371004,6.105191,9.435368,6.045513,-4.496083,-2.051643,-5.639747,9.450928,1.904487,-5.721064,4.004469,-0.620519,-1.806050,-8.140743,2.076185,-0.514819,5.906537,-0.561660,6.510313,3.456000,0
292332249242705.000000,0.020055,5.244256,-2.511100,-8.534282,-7.801510,3.955180,0.703948,5.446082,-6.431086,-5.267222,-10.464510,-5.575328,0.123726,-5.746074,-5.060726,8.061708,-2.102077,1.909671,5.935987,-0.754840,1.698592,7.946029,6.304149,-7.696098,10.179347,-0.944920,-5.146927,0.914165,10.096060,-2.271012,-1.967732,4.388018,-6.592509,-6.649117,-7.113211,-7.330033,-9.124282,-5.958454,3.683100,-5.253000,0
